Date,Campaign ID,Platform,Daily Impressions,Daily Clicks,Daily Engagement,Daily Conversion Rate,Daily Spend
2024-03-26 02:40:18.906101,CMP001,YouTube,3282,957,116,1.33,1494
2024-03-27 02:40:18.906101,CMP001,YouTube,8008,865,94,3.78,1703
2024-03-28 02:40:18.906101,CMP001,YouTube,8660,999,253,0.89,222
2024-03-29 02:40:18.906101,CMP001,YouTube,4027,744,341,2.64,344
2024-03-30 02:40:18.906101,CMP001,YouTube,9439,166,429,0.57,1076
2024-03-31 02:40:18.906101,CMP001,YouTube,7173,535,90,2.0,1375
2024-04-01 02:40:18.906101,CMP001,YouTube,5727,610,286,2.96,230
2024-04-02 02:40:18.906101,CMP001,YouTube,4086,977,175,3.98,697
2024-04-03 02:40:18.906101,CMP001,YouTube,8265,737,156,3.88,1418
2024-04-04 02:40:18.906101,CMP001,YouTube,6848,837,205,2.07,1226
2024-04-05 02:40:18.906101,CMP001,YouTube,2166,317,306,4.93,613
2024-04-06 02:40:18.906101,CMP001,YouTube,6556,813,102,1.9,1692
2024-04-07 02:40:18.906101,CMP001,YouTube,8863,788,249,1.59,661
2024-04-08 02:40:18.906101,CMP001,YouTube,9724,411,374,3.28,383
2024-04-09 02:40:18.906101,CMP001,YouTube,9611,309,372,2.61,1489
2024-04-10 02:40:18.906101,CMP001,YouTube,5810,436,248,1.12,1788
2024-04-11 02:40:18.906101,CMP001,YouTube,9030,502,496,2.56,1710
2024-04-12 02:40:18.906101,CMP001,YouTube,8618,137,328,3.91,1089
2024-04-13 02:40:18.906101,CMP001,YouTube,4479,879,143,2.24,431
2024-04-14 02:40:18.906101,CMP001,YouTube,8400,915,115,0.76,503
2024-04-15 02:40:18.906101,CMP001,YouTube,6340,481,188,1.77,1228
2024-04-16 02:40:18.906101,CMP001,YouTube,3658,734,279,3.56,1035
2024-04-17 02:40:18.906101,CMP001,YouTube,2867,528,334,3.31,763
2024-04-18 02:40:18.906101,CMP001,YouTube,7887,254,371,3.16,678
2024-04-19 02:40:18.906101,CMP001,YouTube,1400,165,317,1.81,913
2024-04-20 02:40:18.906101,CMP001,YouTube,4003,836,294,2.66,1818
2024-04-21 02:40:18.906101,CMP001,YouTube,9216,499,92,1.94,783
2024-04-22 02:40:18.906101,CMP001,YouTube,8772,704,169,0.93,320
2024-04-23 02:40:18.906101,CMP001,YouTube,4889,986,236,2.67,1920
2024-04-24 02:40:18.906101,CMP001,YouTube,3164,793,400,0.69,353
2024-04-25 02:40:18.906101,CMP001,YouTube,3318,408,137,0.3,650
2024-04-26 02:40:18.906101,CMP001,YouTube,2109,208,307,0.33,602
2024-04-27 02:40:18.906101,CMP001,YouTube,7818,620,314,1.97,1988
2024-04-28 02:40:18.906101,CMP001,YouTube,5405,390,335,4.82,829
2024-04-29 02:40:18.906101,CMP001,YouTube,6374,566,424,1.56,1858
2024-04-30 02:40:18.906101,CMP001,YouTube,7951,964,485,3.58,783
2024-05-01 02:40:18.906101,CMP001,YouTube,8541,691,177,0.98,1031
2024-05-02 02:40:18.906101,CMP001,YouTube,1570,741,128,3.63,1394
2024-05-03 02:40:18.906101,CMP001,YouTube,7290,468,99,4.9,1478
2024-05-04 02:40:18.906101,CMP001,YouTube,3368,750,148,3.55,1417
2024-05-05 02:40:18.906101,CMP001,YouTube,6748,887,365,4.54,1690
2024-05-06 02:40:18.906101,CMP001,YouTube,5313,179,344,4.48,1704
2024-05-07 02:40:18.906101,CMP001,YouTube,5599,298,379,0.28,1788
2024-05-08 02:40:18.906101,CMP001,YouTube,4226,763,151,4.1,784
2024-05-09 02:40:18.906101,CMP001,YouTube,5461,362,287,3.26,547
2024-05-10 02:40:18.906101,CMP001,YouTube,8477,199,357,0.2,478
2024-05-11 02:40:18.906101,CMP001,YouTube,2485,851,441,4.24,1991
2023-04-12 02:40:18.906101,CMP002,Twitter,7582,938,549,4.92,679.5
2023-04-13 02:40:18.906101,CMP002,Twitter,14348,1742,1419,2.4,2662.5
2023-04-14 02:40:18.906101,CMP002,Twitter,19774,854,258,5.0,2040.0
2023-04-15 02:40:18.906101,CMP002,Twitter,10232,540,333,5.0,816.0
2023-04-16 02:40:18.906101,CMP002,Twitter,4904,1532,915,5.0,1833.0
2023-04-17 02:40:18.906101,CMP002,Twitter,18822,924,207,4.01,2200.5
2023-04-18 02:40:18.906101,CMP002,Twitter,16882,1416,858,4.359999999999999,745.5
2023-04-19 02:40:18.906101,CMP002,Twitter,11400,1554,189,3.09,2044.5
2023-04-20 02:40:18.906101,CMP002,Twitter,2050,716,402,4.279999999999999,661.5
2023-04-21 02:40:18.906101,CMP002,Twitter,6292,1110,276,5.0,1000.5
2023-04-22 02:40:18.906101,CMP002,Twitter,2616,1658,642,2.8,2953.5
2023-04-23 02:40:18.906101,CMP002,Twitter,18520,1204,645,4.59,999.0
2023-04-24 02:40:18.906101,CMP002,Twitter,15666,608,717,4.0,2220.0
2023-04-25 02:40:18.906101,CMP002,Twitter,5958,1608,678,2.93,2292.0
2023-04-26 02:40:18.906101,CMP002,Twitter,4500,1224,180,5.0,2662.5
2023-04-27 02:40:18.906101,CMP002,Twitter,5718,260,1473,2.15,856.5
2023-04-28 02:40:18.906101,CMP002,Twitter,9536,938,927,2.27,1078.5
2023-04-29 02:40:18.906101,CMP002,Twitter,9982,1058,273,5.0,571.5
2023-04-30 02:40:18.906101,CMP002,Twitter,15308,1838,885,5.0,1519.5
2023-05-01 02:40:18.906101,CMP002,Twitter,7652,541,147,3.02,350
2023-05-02 02:40:18.906101,CMP002,Twitter,5210,528,445,1.24,892
2023-05-03 02:40:18.906101,CMP002,Twitter,5451,668,125,2.4,1259
2023-05-04 02:40:18.906101,CMP002,Twitter,8614,374,64,1.3,456
2023-05-05 02:40:18.906101,CMP002,Twitter,1674,559,161,2.07,826
2023-05-06 02:40:18.906101,CMP002,Twitter,1268,276,407,3.58,1207
2023-05-07 02:40:18.906101,CMP002,Twitter,7809,993,366,2.67,1931
2023-05-08 02:40:18.906101,CMP002,Twitter,7304,361,162,4.78,742
2023-05-09 02:40:18.906101,CMP002,Twitter,3909,986,208,4.45,1532
2023-05-10 02:40:18.906101,CMP002,Twitter,7758,368,119,4.41,1487
2023-05-11 02:40:18.906101,CMP002,Twitter,2041,412,473,4.87,1755
2023-05-12 02:40:18.906101,CMP002,Twitter,1109,881,76,4.74,917
2023-05-13 02:40:18.906101,CMP002,Twitter,8637,894,181,0.43,644
2023-05-14 02:40:18.906101,CMP002,Twitter,3259,543,92,3.88,1719
2023-05-15 02:40:18.906101,CMP002,Twitter,5823,392,93,3.06,868
2023-05-16 02:40:18.906101,CMP002,Twitter,5496,123,93,3.79,808
2023-05-17 02:40:18.906101,CMP002,Twitter,7597,402,310,0.75,1284
2023-05-18 02:40:18.906101,CMP002,Twitter,7915,139,497,0.77,602
2023-05-19 02:40:18.906101,CMP002,Twitter,6477,530,223,2.93,1788
2023-05-20 02:40:18.906101,CMP002,Twitter,7952,323,266,1.73,1762
2023-05-21 02:40:18.906101,CMP002,Twitter,1999,478,57,4.79,936
2023-05-22 02:40:18.906101,CMP002,Twitter,1485,874,200,3.96,462
2023-05-23 02:40:18.906101,CMP002,Twitter,7885,116,416,4.07,1134
2023-05-24 02:40:18.906101,CMP002,Twitter,6134,817,343,1.11,1732
2023-05-25 02:40:18.906101,CMP002,Twitter,3994,549,124,4.65,1492
2023-05-26 02:40:18.906101,CMP002,Twitter,5663,784,240,3.47,610
2023-05-27 02:40:18.906101,CMP002,Twitter,6831,849,358,3.32,1901
2023-05-28 02:40:18.906101,CMP002,Twitter,1318,219,440,1.11,379
2023-05-29 02:40:18.906101,CMP002,Twitter,2005,748,195,1.71,1904
2023-05-30 02:40:18.906101,CMP002,Twitter,7276,185,414,1.95,337
2023-05-31 02:40:18.906101,CMP002,Twitter,3394,358,124,4.48,764
2023-06-01 02:40:18.906101,CMP002,Twitter,3625,382,464,4.9,342
2023-06-02 02:40:18.906101,CMP002,Twitter,5302,799,409,1.53,872
2023-06-03 02:40:18.906101,CMP002,Twitter,8796,882,177,3.9,1924
2023-06-04 02:40:18.906101,CMP002,Twitter,1265,822,242,2.07,1711
2023-06-05 02:40:18.906101,CMP002,Twitter,4865,845,361,2.24,1521
2023-06-06 02:40:18.906101,CMP002,Twitter,1007,372,467,3.7,720
2023-06-07 02:40:18.906101,CMP002,Twitter,4620,738,212,4.11,1842
2023-06-08 02:40:18.906101,CMP002,Twitter,5909,583,492,1.73,575
2023-06-09 02:40:18.906101,CMP002,Twitter,5777,730,233,4.65,885
2023-06-10 02:40:18.906101,CMP002,Twitter,9621,420,349,1.94,648
2023-06-11 02:40:18.906101,CMP002,Twitter,7955,107,57,2.81,1341
2023-06-12 02:40:18.906101,CMP002,Twitter,7971,387,165,4.2,1331
2023-06-13 02:40:18.906101,CMP002,Twitter,7545,402,449,2.49,548
2023-06-14 02:40:18.906101,CMP002,Twitter,6066,849,426,0.52,1033
2023-06-15 02:40:18.906101,CMP002,Twitter,9569,445,431,0.51,1174
2023-06-16 02:40:18.906101,CMP002,Twitter,3369,483,51,3.8,774
2023-06-17 02:40:18.906101,CMP002,Twitter,8727,947,380,4.87,651
2023-06-18 02:40:18.906101,CMP002,Twitter,3099,456,229,4.49,1412
2023-06-19 02:40:18.906101,CMP002,Twitter,1961,921,267,0.24,1669
2023-06-20 02:40:18.906101,CMP002,Twitter,2487,347,200,1.89,1085
2023-06-21 02:40:18.906101,CMP002,Twitter,6409,494,283,3.3,398
2023-06-22 02:40:18.906101,CMP002,Twitter,2923,335,109,4.05,1608
2023-06-23 02:40:18.906101,CMP002,Twitter,2209,107,339,2.79,1984
2023-06-24 02:40:18.906101,CMP002,Twitter,4563,537,248,4.09,974
2023-06-25 02:40:18.906101,CMP002,Twitter,1054,793,190,2.74,753
2023-06-26 02:40:18.906101,CMP002,Twitter,1908,661,273,2.89,634
2023-06-27 02:40:18.906101,CMP002,Twitter,7691,931,464,3.8,1625
2023-06-28 02:40:18.906101,CMP002,Twitter,7308,451,456,3.24,1288
2023-06-29 02:40:18.906101,CMP002,Twitter,4167,768,138,3.67,1815
2023-06-30 02:40:18.906101,CMP002,Twitter,5693,665,88,1.1,1533
2023-07-01 02:40:18.906101,CMP002,Twitter,4111,833,321,4.36,886
2023-07-02 02:40:18.906101,CMP002,Twitter,6993,739,222,1.76,1232
2023-07-03 02:40:18.906101,CMP002,Twitter,4860,175,269,2.0,474
2023-07-04 02:40:18.906101,CMP002,Twitter,7133,108,109,0.59,1785
2023-07-05 02:40:18.906101,CMP002,Twitter,5364,782,326,3.21,1829
2023-07-06 02:40:18.906101,CMP002,Twitter,8590,873,210,2.78,478
2023-07-07 02:40:18.906101,CMP002,Twitter,1109,955,498,0.92,1922
2023-07-08 02:40:18.906101,CMP002,Twitter,6166,575,271,1.12,1364
2023-07-09 02:40:18.906101,CMP002,Twitter,5201,411,83,4.79,1340
2023-07-10 02:40:18.906101,CMP002,Twitter,6881,545,380,4.42,891
2023-07-11 02:40:18.906101,CMP002,Twitter,1016,841,243,0.84,1817
2023-07-12 02:40:18.906101,CMP002,Twitter,4075,856,89,4.12,1860
2023-07-13 02:40:18.906101,CMP002,Twitter,9461,640,120,1.53,419
2023-07-14 02:40:18.906101,CMP002,Twitter,2309,465,173,1.5,1311
2023-07-15 02:40:18.906101,CMP002,Twitter,6520,282,487,3.78,1066
2023-07-16 02:40:18.906101,CMP002,Twitter,6075,691,337,4.11,425
2023-07-17 02:40:18.906101,CMP002,Twitter,6353,829,381,1.1,731
2023-07-18 02:40:18.906101,CMP002,Twitter,6722,986,59,3.31,603
2023-07-19 02:40:18.906101,CMP002,Twitter,4977,692,70,4.94,1878
2023-07-20 02:40:18.906101,CMP002,Twitter,8274,630,427,2.08,1017
2023-07-21 02:40:18.906101,CMP002,Twitter,7758,787,122,3.58,1566
2023-07-22 02:40:18.906101,CMP002,Twitter,6252,110,224,2.49,661
2023-07-23 02:40:18.906101,CMP002,Twitter,9285,359,177,2.42,332
2023-07-24 02:40:18.906101,CMP002,Twitter,9229,510,148,4.99,981
2023-07-25 02:40:18.906101,CMP002,Twitter,8219,588,346,0.64,1256
2023-07-26 02:40:18.906101,CMP002,Twitter,6845,741,497,4.39,751
2023-07-27 02:40:18.906101,CMP002,Twitter,3394,266,234,2.7,1764
2023-07-28 02:40:18.906101,CMP002,Twitter,4611,987,259,3.15,1727
2023-07-29 02:40:18.906101,CMP002,Twitter,6599,282,439,4.16,1932
2023-07-30 02:40:18.906101,CMP002,Twitter,9874,239,492,2.86,205
2023-07-31 02:40:18.906101,CMP002,Twitter,9488,594,407,2.13,1887
2023-08-01 02:40:18.906101,CMP002,Twitter,4566,175,226,1.9,1322
2023-08-02 02:40:18.906101,CMP002,Twitter,8939,139,357,2.96,347
2023-08-03 02:40:18.906101,CMP002,Twitter,5698,717,389,4.78,1648
2023-08-04 02:40:18.906101,CMP002,Twitter,3399,395,436,2.55,1225
2023-08-05 02:40:18.906101,CMP002,Twitter,3195,674,85,3.56,663
2023-08-06 02:40:18.906101,CMP002,Twitter,4027,662,174,4.24,1502
2023-08-07 02:40:18.906101,CMP002,Twitter,7165,901,196,3.41,1572
2023-08-08 02:40:18.906101,CMP002,Twitter,8299,190,253,4.06,629
2023-08-09 02:40:18.906101,CMP002,Twitter,5686,928,164,2.6,303
2023-08-10 02:40:18.906101,CMP002,Twitter,1919,656,277,2.72,1867
2023-08-11 02:40:18.906101,CMP002,Twitter,4531,271,53,3.02,857
2023-08-12 02:40:18.906101,CMP002,Twitter,6045,259,330,1.61,1019
2023-08-13 02:40:18.906101,CMP002,Twitter,7595,317,497,2.46,1077
2023-08-14 02:40:18.906101,CMP002,Twitter,3435,489,156,2.53,1406
2023-08-15 02:40:18.906101,CMP002,Twitter,4396,401,453,0.15,1291
2023-08-16 02:40:18.906101,CMP002,Twitter,4733,162,165,4.28,1260
2023-08-17 02:40:18.906101,CMP002,Twitter,8033,196,210,0.63,1478
2023-08-18 02:40:18.906101,CMP002,Twitter,6405,299,192,2.82,1098
2023-08-19 02:40:18.906101,CMP002,Twitter,7162,460,227,3.78,1117
2023-08-20 02:40:18.906101,CMP002,Twitter,2889,604,232,0.21,1016
2023-08-21 02:40:18.906101,CMP002,Twitter,6514,822,249,1.36,1112
2023-08-22 02:40:18.906101,CMP002,Twitter,3605,353,463,3.39,443
2023-08-23 02:40:18.906101,CMP002,Twitter,3028,382,209,1.34,1814
2023-08-24 02:40:18.906101,CMP002,Twitter,7381,968,183,3.71,917
2023-08-25 02:40:18.906101,CMP002,Twitter,6915,731,414,2.96,1001
2023-08-26 02:40:18.906101,CMP002,Twitter,6471,495,411,1.63,521
2023-08-27 02:40:18.906101,CMP002,Twitter,7233,292,418,0.6,1103
2023-08-28 02:40:18.906101,CMP002,Twitter,7742,562,245,1.37,788
2023-08-29 02:40:18.906101,CMP002,Twitter,5651,691,306,2.31,303
2023-08-30 02:40:18.906101,CMP002,Twitter,7026,431,371,2.26,496
2023-08-31 02:40:18.906101,CMP002,Twitter,7063,519,482,2.5,1768
2023-09-01 02:40:18.906101,CMP002,Twitter,7471,346,93,4.03,1366
2023-09-02 02:40:18.906101,CMP002,Twitter,1685,198,220,3.26,710
2023-09-03 02:40:18.906101,CMP002,Twitter,9228,177,197,1.17,438
2023-09-04 02:40:18.906101,CMP002,Twitter,1522,379,353,3.77,1747
2023-09-05 02:40:18.906101,CMP002,Twitter,1543,469,101,4.96,832
2023-09-06 02:40:18.906101,CMP002,Twitter,8461,942,89,4.53,806
2023-09-07 02:40:18.906101,CMP002,Twitter,2890,988,354,0.29,1793
2023-09-08 02:40:18.906101,CMP002,Twitter,7360,792,484,2.35,1630
2023-09-09 02:40:18.906101,CMP002,Twitter,8310,465,53,4.03,1736
2023-09-10 02:40:18.906101,CMP002,Twitter,6089,978,397,0.99,1437
2023-09-11 02:40:18.906101,CMP002,Twitter,1143,480,416,1.81,801
2023-09-12 02:40:18.906101,CMP002,Twitter,4855,381,159,4.89,1538
2023-09-13 02:40:18.906101,CMP002,Twitter,8175,593,378,2.15,1088
2023-09-14 02:40:18.906101,CMP002,Twitter,7322,981,347,0.97,361
2023-09-15 02:40:18.906101,CMP002,Twitter,1723,853,130,4.07,1058
2023-09-16 02:40:18.906101,CMP002,Twitter,1362,110,51,3.01,542
2023-09-17 02:40:18.906101,CMP002,Twitter,1460,580,474,4.86,1703
2023-09-18 02:40:18.906101,CMP002,Twitter,7288,843,394,3.48,1103
2023-09-19 02:40:18.906101,CMP002,Twitter,5829,126,287,2.0,1418
2023-09-20 02:40:18.906101,CMP002,Twitter,4413,740,459,4.36,1364
2023-09-21 02:40:18.906101,CMP002,Twitter,5463,809,123,0.95,895
2023-09-22 02:40:18.906101,CMP002,Twitter,5300,341,232,3.72,1335
2023-09-23 02:40:18.906101,CMP002,Twitter,3776,746,404,1.93,416
2023-09-24 02:40:18.906101,CMP002,Twitter,6486,606,256,2.45,1447
2023-09-25 02:40:18.906101,CMP002,Twitter,3716,526,196,2.32,538
2023-09-26 02:40:18.906101,CMP002,Twitter,3335,975,328,3.26,918
2023-09-27 02:40:18.906101,CMP002,Twitter,5897,750,369,4.54,333
2023-09-28 02:40:18.906101,CMP002,Twitter,8676,556,494,1.21,258
2023-09-29 02:40:18.906101,CMP002,Twitter,3210,192,472,3.36,764
2023-09-30 02:40:18.906101,CMP002,Twitter,9985,343,243,4.95,1390
2023-10-01 02:40:18.906101,CMP002,Twitter,1113,387,266,2.15,1062
2023-10-02 02:40:18.906101,CMP002,Twitter,1298,542,428,0.6,270
2023-10-03 02:40:18.906101,CMP002,Twitter,8864,164,391,3.28,1939
2023-10-04 02:40:18.906101,CMP002,Twitter,4075,152,477,2.53,1845
2023-10-05 02:40:18.906101,CMP002,Twitter,7062,911,82,2.74,1999
2023-10-06 02:40:18.906101,CMP002,Twitter,1785,778,100,0.14,1695
2023-10-07 02:40:18.906101,CMP002,Twitter,1374,208,217,4.11,910
2023-10-08 02:40:18.906101,CMP002,Twitter,7127,623,107,1.91,1656
2023-10-09 02:40:18.906101,CMP002,Twitter,1470,282,340,3.87,513
2023-10-10 02:40:18.906101,CMP002,Twitter,5457,188,56,4.27,1173
2023-10-11 02:40:18.906101,CMP002,Twitter,4425,113,135,4.09,782
2023-10-12 02:40:18.906101,CMP002,Twitter,8676,425,499,1.93,1725
2023-10-13 02:40:18.906101,CMP002,Twitter,6543,786,406,2.7,804
2023-10-14 02:40:18.906101,CMP002,Twitter,4744,841,164,4.29,916
2023-10-15 02:40:18.906101,CMP002,Twitter,9634,189,104,0.63,1769
2023-10-16 02:40:18.906101,CMP002,Twitter,8572,713,452,1.88,1777
2023-10-17 02:40:18.906101,CMP002,Twitter,6695,280,257,2.61,1656
2023-10-18 02:40:18.906101,CMP002,Twitter,3200,729,296,1.63,732
2023-10-19 02:40:18.906101,CMP002,Twitter,1929,260,208,2.47,1618
2023-10-20 02:40:18.906101,CMP002,Twitter,5625,774,279,1.38,569
2023-10-21 02:40:18.906101,CMP002,Twitter,4099,968,76,3.73,218
2023-10-22 02:40:18.906101,CMP002,Twitter,6010,379,460,0.9,269
2023-10-23 02:40:18.906101,CMP002,Twitter,9591,185,124,4.56,362
2023-10-24 02:40:18.906101,CMP002,Twitter,8258,144,192,0.42,693
2023-10-25 02:40:18.906101,CMP002,Twitter,8515,548,311,0.27,555
2023-10-26 02:40:18.906101,CMP002,Twitter,4701,514,369,4.04,636
2023-10-27 02:40:18.906101,CMP002,Twitter,9101,710,432,4.47,946
2023-10-28 02:40:18.906101,CMP002,Twitter,2004,636,83,0.33,1789
2023-10-29 02:40:18.906101,CMP002,Twitter,5354,310,117,3.08,1740
2023-10-30 02:40:18.906101,CMP002,Twitter,2988,171,411,2.02,255
2023-10-31 02:40:18.906101,CMP002,Twitter,2355,299,414,4.76,552
2023-11-01 02:40:18.906101,CMP002,Twitter,1585,861,451,2.24,502
2023-11-02 02:40:18.906101,CMP002,Twitter,6587,932,64,1.83,1723
2023-11-03 02:40:18.906101,CMP002,Twitter,6290,133,429,4.4,532
2023-11-04 02:40:18.906101,CMP002,Twitter,6163,498,335,2.23,1631
2023-11-05 02:40:18.906101,CMP002,Twitter,8628,455,463,4.1,1651
2023-11-06 02:40:18.906101,CMP002,Twitter,3267,341,233,1.48,344
2023-11-07 02:40:18.906101,CMP002,Twitter,2108,218,401,0.99,997
2023-11-08 02:40:18.906101,CMP002,Twitter,1041,805,209,4.27,1940
2023-11-09 02:40:18.906101,CMP002,Twitter,3857,444,294,2.35,1209
2023-11-10 02:40:18.906101,CMP002,Twitter,9965,912,459,3.73,1670
2023-11-11 02:40:18.906101,CMP002,Twitter,5867,842,141,1.25,952
2023-11-12 02:40:18.906101,CMP002,Twitter,4758,727,213,3.46,392
2023-11-13 02:40:18.906101,CMP002,Twitter,8649,938,396,2.36,1395
2023-11-14 02:40:18.906101,CMP002,Twitter,1750,469,369,3.19,1648
2023-11-15 02:40:18.906101,CMP002,Twitter,7978,509,164,2.15,996
2023-11-16 02:40:18.906101,CMP002,Twitter,1206,264,95,1.04,227
2023-11-17 02:40:18.906101,CMP002,Twitter,3743,572,486,4.15,1161
2023-11-18 02:40:18.906101,CMP002,Twitter,8672,169,330,1.29,882
2023-11-19 02:40:18.906101,CMP002,Twitter,2810,236,297,1.84,645
2023-11-20 02:40:18.906101,CMP002,Twitter,3011,382,179,1.35,1823
2023-11-21 02:40:18.906101,CMP002,Twitter,1553,882,94,0.93,472
2023-11-22 02:40:18.906101,CMP002,Twitter,4185,542,465,4.52,924
2023-11-23 02:40:18.906101,CMP002,Twitter,5513,490,111,0.22,296
2023-11-24 02:40:18.906101,CMP002,Twitter,2595,489,325,0.54,839
2023-11-25 02:40:18.906101,CMP002,Twitter,4582,837,408,4.47,321
2023-11-26 02:40:18.906101,CMP002,Twitter,2062,410,125,2.46,1944
2023-11-27 02:40:18.906101,CMP002,Twitter,9777,524,89,0.29,1606
2023-11-28 02:40:18.906101,CMP002,Twitter,4214,789,197,3.33,1099
2023-11-29 02:40:18.906101,CMP002,Twitter,3622,422,248,4.16,1642
2023-11-30 02:40:18.906101,CMP002,Twitter,3689,594,492,3.99,1765
2023-12-01 02:40:18.906101,CMP002,Twitter,5941,705,108,4.54,1207
2023-12-02 02:40:18.906101,CMP002,Twitter,9516,214,285,3.02,1450
2023-12-03 02:40:18.906101,CMP002,Twitter,1105,417,55,3.58,1142
2023-12-04 02:40:18.906101,CMP002,Twitter,3323,534,98,1.25,217
2023-12-05 02:40:18.906101,CMP002,Twitter,7677,783,263,3.31,852
2023-12-06 02:40:18.906101,CMP002,Twitter,9943,225,360,2.12,1253
2023-12-07 02:40:18.906101,CMP002,Twitter,7325,185,493,2.2,645
2023-12-08 02:40:18.906101,CMP002,Twitter,7881,567,428,2.85,402
2023-12-09 02:40:18.906101,CMP002,Twitter,7394,885,308,3.11,201
2023-12-10 02:40:18.906101,CMP002,Twitter,4069,640,271,4.32,832
2023-12-11 02:40:18.906101,CMP002,Twitter,6673,438,242,3.24,1369
2023-12-12 02:40:18.906101,CMP002,Twitter,5228,788,355,3.65,1017
2023-12-13 02:40:18.906101,CMP002,Twitter,9686,977,196,3.15,652
2023-12-14 02:40:18.906101,CMP002,Twitter,4707,506,491,4.95,744
2023-12-15 02:40:18.906101,CMP002,Twitter,3445,129,85,3.07,292
2023-12-16 02:40:18.906101,CMP002,Twitter,2611,345,338,1.67,1227
2023-12-17 02:40:18.906101,CMP002,Twitter,1302,328,393,0.36,549
2023-12-18 02:40:18.906101,CMP002,Twitter,3309,820,489,2.64,202
2023-12-19 02:40:18.906101,CMP002,Twitter,7083,109,429,2.33,227
2023-12-20 02:40:18.906101,CMP002,Twitter,1306,888,237,0.95,888
2023-12-21 02:40:18.906101,CMP002,Twitter,8587,131,343,0.26,811
2023-12-22 02:40:18.906101,CMP002,Twitter,2891,572,279,4.13,458
2023-12-23 02:40:18.906101,CMP002,Twitter,7846,915,65,3.46,334
2023-12-24 02:40:18.906101,CMP002,Twitter,3326,336,55,0.68,313
2023-12-25 02:40:18.906101,CMP002,Twitter,2093,151,83,0.47,577
2023-12-26 02:40:18.906101,CMP002,Twitter,5884,330,458,3.42,888
2023-12-27 02:40:18.906101,CMP002,Twitter,6397,156,262,0.65,1403
2023-12-28 02:40:18.906101,CMP002,Twitter,6769,829,220,3.05,968
2023-12-29 02:40:18.906101,CMP002,Twitter,7760,292,351,4.06,1065
2023-12-30 02:40:18.906101,CMP002,Twitter,7693,455,73,1.94,1829
2023-12-31 02:40:18.906101,CMP002,Twitter,5683,608,62,4.87,1456
2024-01-01 02:40:18.906101,CMP002,Twitter,1212,900,452,0.78,1543
2024-01-02 02:40:18.906101,CMP002,Twitter,4180,353,332,2.76,785
2024-01-03 02:40:18.906101,CMP002,Twitter,7793,620,383,0.76,518
2024-01-04 02:40:18.906101,CMP002,Twitter,6733,115,468,2.09,1246
2024-01-05 02:40:18.906101,CMP002,Twitter,1142,902,171,4.28,617
2024-01-06 02:40:18.906101,CMP002,Twitter,8938,146,71,4.45,1630
2024-01-07 02:40:18.906101,CMP002,Twitter,6999,376,469,4.6,1860
2024-01-08 02:40:18.906101,CMP002,Twitter,3137,477,491,1.98,539
2024-01-09 02:40:18.906101,CMP002,Twitter,9777,107,359,1.54,1697
2024-01-10 02:40:18.906101,CMP002,Twitter,7901,466,165,4.72,278
2024-01-11 02:40:18.906101,CMP002,Twitter,9701,499,188,3.41,659
2024-01-12 02:40:18.906101,CMP002,Twitter,9304,983,285,2.3,946
2024-01-13 02:40:18.906101,CMP002,Twitter,1913,908,449,1.85,372
2024-01-14 02:40:18.906101,CMP002,Twitter,5180,882,377,0.36,887
2024-01-15 02:40:18.906101,CMP002,Twitter,7472,545,58,0.79,1192
2024-01-16 02:40:18.906101,CMP002,Twitter,5076,912,463,1.97,1190
2024-01-17 02:40:18.906101,CMP002,Twitter,7892,751,461,1.41,1581
2024-01-18 02:40:18.906101,CMP002,Twitter,1739,890,325,4.51,1342
2024-01-19 02:40:18.906101,CMP002,Twitter,6061,913,423,0.8,1434
2024-01-20 02:40:18.906101,CMP002,Twitter,4062,327,355,3.83,1445
2024-01-21 02:40:18.906101,CMP002,Twitter,5481,980,148,4.63,536
2024-01-22 02:40:18.906101,CMP002,Twitter,9387,603,67,3.14,1179
2024-01-23 02:40:18.906101,CMP002,Twitter,5509,858,468,3.97,1140
2024-01-24 02:40:18.906101,CMP002,Twitter,4811,895,398,4.15,1323
2024-01-25 02:40:18.906101,CMP002,Twitter,3926,314,440,4.49,1043
2024-01-26 02:40:18.906101,CMP002,Twitter,1062,343,290,4.11,1184
2024-01-27 02:40:18.906101,CMP002,Twitter,4366,561,252,4.85,954
2024-01-28 02:40:18.906101,CMP002,Twitter,6681,180,124,1.67,958
2024-01-29 02:40:18.906101,CMP002,Twitter,9247,764,348,2.99,1663
2024-01-30 02:40:18.906101,CMP002,Twitter,3499,337,158,1.16,1374
2024-01-31 02:40:18.906101,CMP002,Twitter,5870,686,253,4.23,489
2024-02-01 02:40:18.906101,CMP002,Twitter,3412,768,147,1.91,1101
2024-02-02 02:40:18.906101,CMP002,Twitter,7872,283,276,3.15,1795
2024-02-03 02:40:18.906101,CMP002,Twitter,1950,791,209,1.06,1532
2024-02-04 02:40:18.906101,CMP002,Twitter,1135,576,115,2.46,709
2024-02-05 02:40:18.906101,CMP002,Twitter,4646,851,212,0.18,931
